Year,MonthNo,CountryCode,ProductKey,UnitCost
2024,1,FR,433,97.326
2024,2,FR,433,97.326
2024,3,FR,433,97.326
2024,4,FR,433,97.326
2024,5,FR,433,97.326
2024,7,FR,433,97.326
2024,8,FR,433,97.326
2024,9,FR,433,97.326
2024,10,FR,433,97.326
2024,11,FR,433,97.326
2024,1,GB,433,97.326
2024,2,GB,433,97.326
2024,3,GB,433,97.326
2024,4,GB,433,97.326
2024,5,GB,433,97.326
2024,6,GB,433,97.326
2024,9,GB,433,97.326
2024,10,GB,433,97.326
2024,11,GB,433,97.326
2023,12,US,433,97.326
2024,1,US,433,97.326
2024,2,US,433,97.326
2024,3,US,433,97.326
2024,4,US,433,97.326
2024,5,US,433,97.326
2024,6,US,433,97.326
2024,7,US,433,97.326
2024,8,US,433,97.326
2024,9,US,433,97.326
2024,10,US,433,97.326
2024,11,US,433,97.326
2025,1,BR,434,178.385
2024,12,CA,434,107.031
2025,1,CA,434,107.031
2025,2,CA,434,107.031
2025,3,CA,434,107.031
2025,4,CA,434,107.031
2025,5,CA,434,107.031
2025,6,CA,434,107.031
2025,7,CA,434,107.031
2025,9,CA,434,107.031
2025,10,CA,434,107.031
2025,11,CA,434,107.031
2024,12,DE,434,107.031
2025,1,DE,434,107.031
2025,3,DE,434,107.031
2025,5,DE,434,107.031
2025,9,DE,434,107.031
2025,11,DE,434,107.031
2024,12,FR,434,107.031
2025,1,FR,434,107.031
2025,2,FR,434,107.031
2025,3,FR,434,107.031
2025,4,FR,434,107.031
2025,5,FR,434,107.031
2025,6,FR,434,107.031
2025,7,FR,434,107.031
2025,8,FR,434,107.031
2025,10,FR,434,107.031
2025,11,FR,434,107.031
2024,12,GB,434,107.031
2025,1,GB,434,107.031
2025,2,GB,434,107.031
2025,3,GB,434,107.031
2025,4,GB,434,107.031
2025,5,GB,434,107.031
2025,8,GB,434,107.031
2025,10,GB,434,107.031
2025,11,GB,434,107.031
2024,12,US,434,107.031
2025,1,US,434,107.031
2025,2,US,434,107.031
2025,3,US,434,107.031
2025,4,US,434,107.031
2025,5,US,434,107.031
2025,6,US,434,107.031
2025,7,US,434,107.031
2025,8,US,434,107.031
2025,9,US,434,107.031
2025,10,US,434,107.031
2025,11,US,434,107.031
2023,12,CA,435,97.338
2024,1,CA,435,97.338
2024,2,CA,435,97.338
2024,3,CA,435,97.338
2024,4,CA,435,97.338
2024,5,CA,435,97.338
2024,6,CA,435,97.338
2024,7,CA,435,97.338
2024,9,CA,435,97.338
2024,10,CA,435,97.338
2024,11,CA,435,97.338
2023,12,FR,435,97.338
2024,1,FR,435,97.338
2024,2,FR,435,97.338
2024,4,FR,435,97.338
2024,5,FR,435,97.338
2024,7,FR,435,97.338
2024,8,FR,435,97.338
2024,9,FR,435,97.338
2024,10,FR,435,97.338
2024,11,FR,435,97.338
2023,12,GB,435,97.338
2024,1,GB,435,97.338
2024,2,GB,435,97.338
2024,3,GB,435,97.338
2024,4,GB,435,97.338
2024,5,GB,435,97.338
2024,6,GB,435,97.338
2024,11,GB,435,97.338
2023,12,US,435,97.338
2024,1,US,435,97.338
2024,2,US,435,97.338
2024,3,US,435,97.338
2024,4,US,435,97.338
2024,5,US,435,97.338
2024,6,US,435,97.338
2024,7,US,435,97.338
2024,8,US,435,97.338
2024,9,US,435,97.338
2024,10,US,435,97.338
2024,11,US,435,97.338
2024,12,CA,436,107.07
2025,1,CA,436,107.07
2025,2,CA,436,107.07
2025,3,CA,436,107.07
2025,4,CA,436,107.07
2025,5,CA,436,107.07
2025,6,CA,436,107.07
2025,7,CA,436,107.07
2025,9,CA,436,107.07
2025,10,CA,436,107.07
2025,11,CA,436,107.07
2024,12,DE,436,107.07
2025,3,DE,436,107.07
2025,6,DE,436,107.07
2025,8,DE,436,107.07
2025,9,DE,436,107.07
2025,10,DE,436,107.07
2025,11,DE,436,107.07
2024,12,FR,436,107.07
2025,1,FR,436,107.07
2025,2,FR,436,107.07
2025,3,FR,436,107.07
2025,4,FR,436,107.07
2025,5,FR,436,107.07
2025,7,FR,436,107.07
2025,8,FR,436,107.07
2025,10,FR,436,107.07
2025,11,FR,436,107.07
2024,12,GB,436,107.07
2025,1,GB,436,107.07
2025,2,GB,436,107.07
2025,5,GB,436,107.07
2025,6,GB,436,107.07
2025,8,GB,436,107.07
2025,9,GB,436,107.07
2025,10,GB,436,107.07
2025,11,GB,436,107.07
2024,12,US,436,107.07
2025,1,US,436,107.07
2025,2,US,436,107.07
2025,3,US,436,107.07
2025,4,US,436,107.07
2025,5,US,436,107.07
2025,6,US,436,107.07
2025,7,US,436,107.07
2025,8,US,436,107.07
2025,9,US,436,107.07
2025,10,US,436,107.07
2025,11,US,436,107.07
2023,12,CA,439,234.246
2024,1,CA,439,234.246
2024,2,CA,439,234.246
2024,3,CA,439,234.246
2024,4,CA,439,234.246
2024,9,CA,439,234.246
2024,10,CA,439,234.246
2024,11,CA,439,234.246
2024,1,FR,439,234.246
2024,2,FR,439,234.246
2024,4,FR,439,234.246
2024,5,FR,439,234.246
2024,10,FR,439,234.246
2024,11,FR,439,234.246
2023,12,GB,439,234.246
2024,1,GB,439,234.246
2024,2,GB,439,234.246
2024,9,GB,439,234.246
2023,12,US,439,234.246
2024,1,US,439,234.246
2024,2,US,439,234.246
2024,3,US,439,234.246
2024,4,US,439,234.246
2024,5,US,439,234.246
2024,9,US,439,234.246
2024,10,US,439,234.246
2024,11,US,439,234.246
2024,12,CA,440,257.67
2025,1,CA,440,257.67
2025,2,CA,440,257.67
2025,3,CA,440,257.67
2025,4,CA,440,257.67
2025,9,CA,440,257.67
2025,10,CA,440,257.67
2024,12,DE,440,257.67
2025,2,DE,440,257.67
2025,5,DE,440,257.67
2025,11,DE,440,257.67
2024,12,FR,440,257.67
2025,1,FR,440,257.67
2025,2,FR,440,257.67
2025,4,FR,440,257.67
2025,5,FR,440,257.67
2025,10,FR,440,257.67
2025,11,FR,440,257.67
2024,12,GB,440,257.67
2025,2,GB,440,257.67
2025,5,GB,440,257.67
2025,9,GB,440,257.67
2025,11,GB,440,257.67
2024,12,US,440,257.67
2025,1,US,440,257.67
2025,2,US,440,257.67
2025,3,US,440,257.67
2025,4,US,440,257.67
2025,5,US,440,257.67
2025,9,US,440,257.67
2025,10,US,440,257.67
2025,11,US,440,257.67
2023,12,CA,441,234.246
2024,1,CA,441,234.246
2024,2,CA,441,234.246
2024,2,FR,441,234.246
2023,12,GB,441,234.246
2023,12,US,441,234.246
2024,1,US,441,234.246
2024,2,US,441,234.246
2024,12,CA,442,257.67
2025,1,CA,442,257.67
2025,1,FR,442,257.67
2025,2,FR,442,257.67
2025,1,GB,442,257.67
2025,2,GB,442,257.67
2024,12,US,442,257.67
2025,1,US,442,257.67
2025,2,US,442,257.67
2023,12,CA,445,10.794
2024,1,CA,445,10.794
2024,2,CA,445,10.794
2024,3,CA,445,10.794
2024,4,CA,445,10.794
2024,5,CA,445,10.794
2024,6,CA,445,10.794
2024,7,CA,445,10.794
2024,8,CA,445,10.794
2024,9,CA,445,10.794
2024,10,CA,445,10.794
2024,11,CA,445,10.794
2023,12,FR,445,10.794
2024,1,FR,445,10.794
2024,3,FR,445,10.794
2024,4,FR,445,10.794
2024,6,FR,445,10.794
2024,7,FR,445,10.794
2024,9,FR,445,10.794
2024,10,FR,445,10.794
2023,12,GB,445,10.794
2024,3,GB,445,10.794
2024,4,GB,445,10.794
2024,6,GB,445,10.794
2024,8,GB,445,10.794
2024,9,GB,445,10.794
2024,10,GB,445,10.794
2023,12,US,445,10.794
2024,1,US,445,10.794
2024,2,US,445,10.794
2024,3,US,445,10.794
2024,4,US,445,10.794
2024,5,US,445,10.794
2024,6,US,445,10.794
2024,7,US,445,10.794
2024,8,US,445,10.794
2024,9,US,445,10.794
2024,10,US,445,10.794
2024,11,US,445,10.794
2023,12,CA,447,4.497
2024,1,CA,447,4.497
2024,2,CA,447,4.497
2024,3,CA,447,4.497
2024,4,CA,447,4.497
2024,5,CA,447,4.497
2024,6,CA,447,4.497
2024,7,CA,447,4.497
2024,8,CA,447,4.497
2024,9,CA,447,4.497
2024,10,CA,447,4.497
2024,11,CA,447,4.497
2023,12,FR,447,4.497
2024,1,FR,447,4.497
2024,3,FR,447,4.497
2024,4,FR,447,4.497
2024,6,FR,447,4.497
2024,7,FR,447,4.497
2024,9,FR,447,4.497
2024,10,FR,447,4.497
2023,12,GB,447,4.497
2024,1,GB,447,4.497
2024,2,GB,447,4.497
2024,3,GB,447,4.497
2024,4,GB,447,4.497
2024,6,GB,447,4.497
2024,7,GB,447,4.497
2024,9,GB,447,4.497
2024,10,GB,447,4.497
2023,12,US,447,4.497
2024,1,US,447,4.497
2024,2,US,447,4.497
2024,3,US,447,4.497
2024,4,US,447,4.497
2024,5,US,447,4.497
2024,6,US,447,4.497
2024,7,US,447,4.497
2024,8,US,447,4.497
2024,9,US,447,4.497
2024,10,US,447,4.497
2024,11,US,447,4.497
2023,12,CA,448,3.597
2024,1,CA,448,3.597
2024,2,CA,448,3.597
2024,3,CA,448,3.597
2024,4,CA,448,3.597
2024,5,CA,448,3.597
2024,6,CA,448,3.597
2024,7,CA,448,3.597
2024,8,CA,448,3.597
2024,9,CA,448,3.597
2024,10,CA,448,3.597
2024,11,CA,448,3.597
2023,12,FR,448,3.597
2024,1,FR,448,3.597
2024,3,FR,448,3.597
2024,4,FR,448,3.597
2024,5,FR,448,3.597
2024,6,FR,448,3.597
2024,7,FR,448,3.597
2024,9,FR,448,3.597
2024,10,FR,448,3.597
2023,12,GB,448,3.597
2024,1,GB,448,3.597
2024,2,GB,448,3.597
2024,3,GB,448,3.597
2024,4,GB,448,3.597
2024,6,GB,448,3.597
2024,7,GB,448,3.597
2024,9,GB,448,3.597
2024,10,GB,448,3.597
2024,11,GB,448,3.597
2023,12,US,448,3.597
2024,1,US,448,3.597
2024,2,US,448,3.597
2024,3,US,448,3.597
2024,4,US,448,3.597
2024,5,US,448,3.597
2024,6,US,448,3.597
2024,7,US,448,3.597
2024,8,US,448,3.597
2024,9,US,448,3.597
2024,10,US,448,3.597
2024,11,US,448,3.597
2023,12,CA,453,10.782
2024,1,CA,453,10.782
2024,2,CA,453,10.782
2024,3,CA,453,10.782
2024,4,CA,453,10.782
2024,5,CA,453,10.782
2024,6,CA,453,10.782
2024,7,CA,453,10.782
2024,8,CA,453,10.782
2024,9,CA,453,10.782
2024,10,CA,453,10.782
2024,11,CA,453,10.782
2023,12,FR,453,10.782
2024,1,FR,453,10.782
2024,3,FR,453,10.782
2024,4,FR,453,10.782
2024,6,FR,453,10.782
2024,7,FR,453,10.782
2024,9,FR,453,10.782
2024,10,FR,453,10.782
2023,12,GB,453,10.782
2024,1,GB,453,10.782
2024,2,GB,453,10.782
2024,3,GB,453,10.782
2024,4,GB,453,10.782
2024,5,GB,453,10.782
2024,6,GB,453,10.782
2024,7,GB,453,10.782
2024,9,GB,453,10.782
2024,10,GB,453,10.782
2024,11,GB,453,10.782
2023,12,US,453,10.782
2024,1,US,453,10.782
2024,2,US,453,10.782
2024,3,US,453,10.782
2024,4,US,453,10.782
2024,5,US,453,10.782
2024,6,US,453,10.782
2024,7,US,453,10.782
2024,8,US,453,10.782
2024,9,US,453,10.782
2024,10,US,453,10.782
2024,11,US,453,10.782
2023,12,CA,454,10.8
2024,1,CA,454,10.8
2024,2,CA,454,10.8
2024,3,CA,454,10.8
2024,4,CA,454,10.8
2024,5,CA,454,10.8
2024,6,CA,454,10.8
2024,7,CA,454,10.8
2024,9,CA,454,10.8
2024,10,CA,454,10.8
2024,11,CA,454,10.8
2023,12,FR,454,10.8
2024,1,FR,454,10.8
2024,3,FR,454,10.8
2024,4,FR,454,10.8
2024,9,FR,454,10.8
2024,10,FR,454,10.8
2024,11,FR,454,10.8
2023,12,GB,454,10.8
2024,1,GB,454,10.8
2024,3,GB,454,10.8
2024,4,GB,454,10.8
2024,9,GB,454,10.8
2023,12,US,454,10.8
2024,1,US,454,10.8
2024,2,US,454,10.8
2024,3,US,454,10.8
2024,4,US,454,10.8
2024,5,US,454,10.8
2024,6,US,454,10.8
2024,7,US,454,10.8
2024,8,US,454,10.8
2024,9,US,454,10.8
2024,10,US,454,10.8
2024,11,US,454,10.8
2023,12,CA,456,13.443
2024,1,CA,456,13.443
2024,2,CA,456,13.443
2024,3,CA,456,13.443
2024,4,CA,456,13.443
2024,5,CA,456,13.443
2024,6,CA,456,13.443
2024,7,CA,456,13.443
2024,8,CA,456,13.443
2024,9,CA,456,13.443
2024,10,CA,456,13.443
2024,11,CA,456,13.443
2023,12,FR,456,13.443
2024,1,FR,456,13.443
2024,2,FR,456,13.443
2024,3,FR,456,13.443
2024,4,FR,456,13.443
2024,5,FR,456,13.443
2024,6,FR,456,13.443
2024,7,FR,456,13.443
2024,9,FR,456,13.443
2024,10,FR,456,13.443
2024,11,FR,456,13.443
2023,12,GB,456,13.443
2024,1,GB,456,13.443
2024,2,GB,456,13.443
2024,3,GB,456,13.443
2024,4,GB,456,13.443
2024,5,GB,456,13.443
2024,6,GB,456,13.443
2024,7,GB,456,13.443
2024,8,GB,456,13.443
2024,9,GB,456,13.443
2024,10,GB,456,13.443
2024,11,GB,456,13.443
2023,12,US,456,13.443
2024,1,US,456,13.443
2024,2,US,456,13.443
2024,3,US,456,13.443
2024,4,US,456,13.443
2024,5,US,456,13.443
2024,6,US,456,13.443
2024,7,US,456,13.443
2024,8,US,456,13.443
2024,9,US,456,13.443
2024,10,US,456,13.443
2024,11,US,456,13.443
2023,12,CA,457,13.5
2024,1,CA,457,13.5
2024,2,CA,457,13.5
2024,3,CA,457,13.5
2024,4,CA,457,13.5
2024,5,CA,457,13.5
2024,9,CA,457,13.5
2024,10,CA,457,13.5
2024,11,CA,457,13.5
2023,12,FR,457,13.5
2024,1,FR,457,13.5
2024,3,FR,457,13.5
2024,4,FR,457,13.5
2024,9,FR,457,13.5
2024,10,FR,457,13.5
2023,12,GB,457,13.5
2024,1,GB,457,13.5
2024,3,GB,457,13.5
2024,4,GB,457,13.5
2024,9,GB,457,13.5
2024,11,GB,457,13.5
2023,12,US,457,13.5
2024,1,US,457,13.5
2024,2,US,457,13.5
2024,3,US,457,13.5
2024,4,US,457,13.5
2024,5,US,457,13.5
2024,9,US,457,13.5
2024,10,US,457,13.5
2024,11,US,457,13.5
2023,12,CA,458,13.455
2024,1,CA,458,13.455
2024,2,CA,458,13.455
2024,3,CA,458,13.455
2024,4,CA,458,13.455
2024,5,CA,458,13.455
2024,6,CA,458,13.455
2024,7,CA,458,13.455
2024,8,CA,458,13.455
2024,9,CA,458,13.455
2024,10,CA,458,13.455
2024,11,CA,458,13.455
2023,12,FR,458,13.455
2024,1,FR,458,13.455
2024,2,FR,458,13.455
2024,3,FR,458,13.455
2024,4,FR,458,13.455
2024,5,FR,458,13.455
2024,6,FR,458,13.455
2024,7,FR,458,13.455
2024,8,FR,458,13.455
2024,9,FR,458,13.455
2024,10,FR,458,13.455
2024,11,FR,458,13.455
2023,12,GB,458,13.455
2024,1,GB,458,13.455
2024,2,GB,458,13.455
2024,3,GB,458,13.455
2024,4,GB,458,13.455
2024,5,GB,458,13.455
2024,6,GB,458,13.455
2024,7,GB,458,13.455
2024,8,GB,458,13.455
2024,9,GB,458,13.455
2024,10,GB,458,13.455
2024,11,GB,458,13.455
2023,12,US,458,13.455
2024,1,US,458,13.455
2024,2,US,458,13.455
2024,3,US,458,13.455
2024,4,US,458,13.455
2024,5,US,458,13.455
2024,6,US,458,13.455
2024,7,US,458,13.455
2024,8,US,458,13.455
2024,9,US,458,13.455
2024,10,US,458,13.455
2024,11,US,458,13.455
2023,12,CA,459,16.194
2024,1,CA,459,16.194
2024,2,CA,459,16.194
2024,3,CA,459,16.194
2024,4,CA,459,16.194
2024,5,CA,459,16.194
2024,6,CA,459,16.194
2024,7,CA,459,16.194
2024,8,CA,459,16.194
2024,9,CA,459,16.194
2024,10,CA,459,16.194
2024,11,CA,459,16.194
2023,12,FR,459,16.194
2024,1,FR,459,16.194
2024,3,FR,459,16.194
2024,4,FR,459,16.194
2024,6,FR,459,16.194
2024,7,FR,459,16.194
2024,9,FR,459,16.194
2024,10,FR,459,16.194
2023,12,GB,459,16.194
2024,1,GB,459,16.194
2024,2,GB,459,16.194
2024,3,GB,459,16.194
2024,4,GB,459,16.194
2024,6,GB,459,16.194
2024,7,GB,459,16.194
2024,9,GB,459,16.194
2024,10,GB,459,16.194
2023,12,US,459,16.194
2024,1,US,459,16.194
2024,2,US,459,16.194
2024,3,US,459,16.194
2024,4,US,459,16.194
2024,5,US,459,16.194
2024,6,US,459,16.194
2024,7,US,459,16.194
2024,8,US,459,16.194
2024,9,US,459,16.194
2024,10,US,459,16.194
2024,11,US,459,16.194
2023,12,CA,460,16.158
2024,1,CA,460,16.158
2024,2,CA,460,16.158
2024,3,CA,460,16.158
2024,4,CA,460,16.158
2024,5,CA,460,16.158
2024,6,CA,460,16.158
2024,7,CA,460,16.158
2024,8,CA,460,16.158
2024,9,CA,460,16.158
2024,10,CA,460,16.158
2024,11,CA,460,16.158
2023,12,FR,460,16.158
2024,1,FR,460,16.158
2024,2,FR,460,16.158
2024,3,FR,460,16.158
2024,4,FR,460,16.158
2024,6,FR,460,16.158
2024,7,FR,460,16.158
2024,9,FR,460,16.158
2024,10,FR,460,16.158
2023,12,GB,460,16.158
2024,1,GB,460,16.158
2024,2,GB,460,16.158
2024,3,GB,460,16.158
2024,4,GB,460,16.158
2024,5,GB,460,16.158
2024,6,GB,460,16.158
2024,7,GB,460,16.158
2024,9,GB,460,16.158
2024,10,GB,460,16.158
2024,11,GB,460,16.158
2023,12,US,460,16.158
2024,1,US,460,16.158
2024,2,US,460,16.158
2024,3,US,460,16.158
2024,4,US,460,16.158
2024,5,US,460,16.158
2024,6,US,460,16.158
2024,7,US,460,16.158
2024,8,US,460,16.158
2024,9,US,460,16.158
2024,10,US,460,16.158
2024,11,US,460,16.158
2023,12,CA,461,16.2
2024,1,CA,461,16.2
2024,2,CA,461,16.2
2024,3,CA,461,16.2
2024,4,CA,461,16.2
2024,5,CA,461,16.2
2024,6,CA,461,16.2
2024,7,CA,461,16.2
2024,9,CA,461,16.2
2024,10,CA,461,16.2
2024,11,CA,461,16.2
2023,12,FR,461,16.2
2024,1,FR,461,16.2
2024,3,FR,461,16.2
2024,4,FR,461,16.2
2024,7,FR,461,16.2
2024,8,FR,461,16.2
2024,9,FR,461,16.2
2024,10,FR,461,16.2
2023,12,GB,461,16.2
2024,1,GB,461,16.2
2024,2,GB,461,16.2
2024,3,GB,461,16.2
2024,4,GB,461,16.2
2024,6,GB,461,16.2
2024,9,GB,461,16.2
2024,10,GB,461,16.2
2023,12,US,461,16.2
2024,1,US,461,16.2
2024,2,US,461,16.2
2024,3,US,461,16.2
2024,4,US,461,16.2
2024,5,US,461,16.2
2024,6,US,461,16.2
2024,7,US,461,16.2
2024,8,US,461,16.2
2024,9,US,461,16.2
2024,10,US,461,16.2
2024,11,US,461,16.2
2023,12,CA,462,4.239
2024,1,CA,462,4.239
2024,2,CA,462,4.239
2024,3,CA,462,4.239
2024,4,CA,462,4.239
2024,5,CA,462,4.239
2024,6,CA,462,4.239
2024,7,CA,462,4.239
2024,9,CA,462,4.239
2024,10,CA,462,4.239
2024,11,CA,462,4.239
2023,12,FR,462,4.239
2024,1,FR,462,4.239
2024,3,FR,462,4.239
2024,4,FR,462,4.239
2024,7,FR,462,4.239
2024,8,FR,462,4.239
2024,9,FR,462,4.239
2024,10,FR,462,4.239
2023,12,GB,462,4.239
2024,1,GB,462,4.239
2024,3,GB,462,4.239
2024,4,GB,462,4.239
2024,6,GB,462,4.239
2024,8,GB,462,4.239
2024,9,GB,462,4.239
2024,10,GB,462,4.239
2023,12,US,462,4.239
2024,1,US,462,4.239
2024,2,US,462,4.239
2024,3,US,462,4.239
2024,4,US,462,4.239
2024,5,US,462,4.239
2024,6,US,462,4.239
2024,7,US,462,4.239
2024,8,US,462,4.239
2024,9,US,462,4.239
2024,10,US,462,4.239
2024,11,US,462,4.239
2024,12,BR,463,7.335
2025,2,BR,463,7.335
2025,5,BR,463,7.335
2025,9,BR,463,7.335
2024,12,CA,463,4.401
2025,1,CA,463,4.401
2025,2,CA,463,4.401
2025,3,CA,463,4.401
2025,4,CA,463,4.401
2025,5,CA,463,4.401
2025,6,CA,463,4.401
2025,7,CA,463,4.401
2025,8,CA,463,4.401
2025,9,CA,463,4.401
2025,10,CA,463,4.401
2025,11,CA,463,4.401
2024,12,DE,463,4.401
2025,1,DE,463,4.401
2025,2,DE,463,4.401
2025,3,DE,463,4.401
2025,4,DE,463,4.401
2025,5,DE,463,4.401
2025,6,DE,463,4.401
2025,7,DE,463,4.401
2025,9,DE,463,4.401
2025,10,DE,463,4.401
2025,11,DE,463,4.401
2024,12,FR,463,4.401
2025,1,FR,463,4.401
2025,2,FR,463,4.401
2025,3,FR,463,4.401
2025,4,FR,463,4.401
2025,5,FR,463,4.401
2025,6,FR,463,4.401
2025,7,FR,463,4.401
2025,8,FR,463,4.401
2025,9,FR,463,4.401
2025,10,FR,463,4.401
2025,11,FR,463,4.401
2024,12,GB,463,4.401
2025,1,GB,463,4.401
2025,2,GB,463,4.401
2025,3,GB,463,4.401
2025,4,GB,463,4.401
2025,5,GB,463,4.401
2025,6,GB,463,4.401
2025,8,GB,463,4.401
2025,9,GB,463,4.401
2025,10,GB,463,4.401
2025,11,GB,463,4.401
2024,12,US,463,4.401
2025,1,US,463,4.401
2025,2,US,463,4.401
2025,3,US,463,4.401
2025,4,US,463,4.401
2025,5,US,463,4.401
2025,6,US,463,4.401
2025,7,US,463,4.401
2025,8,US,463,4.401
2025,9,US,463,4.401
2025,10,US,463,4.401
2025,11,US,463,4.401
2023,12,CA,464,4.236
2024,1,CA,464,4.236
2024,2,CA,464,4.236
2024,3,CA,464,4.236
2024,4,CA,464,4.236
2024,5,CA,464,4.236
2024,6,CA,464,4.236
2024,7,CA,464,4.236
2024,8,CA,464,4.236
2024,9,CA,464,4.236
2024,10,CA,464,4.236
2024,11,CA,464,4.236
2023,12,FR,464,4.236
2024,1,FR,464,4.236
2024,3,FR,464,4.236
2024,4,FR,464,4.236
2024,6,FR,464,4.236
2024,7,FR,464,4.236
2024,9,FR,464,4.236
2024,10,FR,464,4.236
2023,12,GB,464,4.236
2024,1,GB,464,4.236
2024,2,GB,464,4.236
2024,3,GB,464,4.236
2024,4,GB,464,4.236
2024,6,GB,464,4.236
2024,7,GB,464,4.236
2024,9,GB,464,4.236
2024,10,GB,464,4.236
2024,11,GB,464,4.236
2023,12,US,464,4.236
2024,1,US,464,4.236
2024,2,US,464,4.236
2024,3,US,464,4.236
2024,4,US,464,4.236
2024,5,US,464,4.236
2024,6,US,464,4.236
2024,7,US,464,4.236
2024,8,US,464,4.236
2024,9,US,464,4.236
2024,10,US,464,4.236
2024,11,US,464,4.236
2025,1,BR,465,7.31
2025,2,BR,465,7.31
2025,5,BR,465,7.31
2025,9,BR,465,7.31
2025,11,BR,465,7.31
2024,12,CA,465,4.386
2025,1,CA,465,4.386
2025,2,CA,465,4.386
2025,3,CA,465,4.386
2025,4,CA,465,4.386
2025,5,CA,465,4.386
2025,6,CA,465,4.386
2025,7,CA,465,4.386
2025,8,CA,465,4.386
2025,9,CA,465,4.386
2025,10,CA,465,4.386
2025,11,CA,465,4.386
2024,12,DE,465,4.386
2025,1,DE,465,4.386
2025,2,DE,465,4.386
2025,3,DE,465,4.386
2025,4,DE,465,4.386
2025,5,DE,465,4.386
2025,6,DE,465,4.386
2025,7,DE,465,4.386
2025,8,DE,465,4.386
2025,9,DE,465,4.386
2025,10,DE,465,4.386
2025,11,DE,465,4.386
2024,12,FR,465,4.386
2025,1,FR,465,4.386
2025,2,FR,465,4.386
2025,3,FR,465,4.386
2025,4,FR,465,4.386
2025,5,FR,465,4.386
2025,6,FR,465,4.386
2025,7,FR,465,4.386
2025,8,FR,465,4.386
2025,9,FR,465,4.386
2025,10,FR,465,4.386
2025,11,FR,465,4.386
2024,12,GB,465,4.386
2025,1,GB,465,4.386
2025,2,GB,465,4.386
2025,3,GB,465,4.386
2025,4,GB,465,4.386
2025,5,GB,465,4.386
2025,6,GB,465,4.386
2025,8,GB,465,4.386
2025,9,GB,465,4.386
2025,10,GB,465,4.386
2025,11,GB,465,4.386
2024,12,US,465,4.386
2025,1,US,465,4.386
2025,2,US,465,4.386
2025,3,US,465,4.386
2025,4,US,465,4.386
2025,5,US,465,4.386
2025,6,US,465,4.386
2025,7,US,465,4.386
2025,8,US,465,4.386
2025,9,US,465,4.386
2025,10,US,465,4.386
2025,11,US,465,4.386
2023,12,CA,466,4.239
2024,1,CA,466,4.239
2024,2,CA,466,4.239
2024,3,CA,466,4.239
2024,4,CA,466,4.239
2024,9,CA,466,4.239
2024,10,CA,466,4.239
2024,11,CA,466,4.239
2023,12,FR,466,4.239
2024,1,FR,466,4.239
2024,4,FR,466,4.239
2024,5,FR,466,4.239
2024,9,FR,466,4.239
2024,10,FR,466,4.239
2023,12,GB,466,4.239
2024,1,GB,466,4.239
2024,3,GB,466,4.239
2024,9,GB,466,4.239
2024,11,GB,466,4.239
2023,12,US,466,4.239
2024,1,US,466,4.239
2024,2,US,466,4.239
2024,3,US,466,4.239
2024,4,US,466,4.239
2024,5,US,466,4.239
2024,9,US,466,4.239
2024,10,US,466,4.239
2024,11,US,466,4.239
2024,12,BR,467,7.35
2024,12,CA,467,4.41
2025,1,CA,467,4.41
2025,2,CA,467,4.41
2025,3,CA,467,4.41
2025,4,CA,467,4.41
2025,5,CA,467,4.41
2025,9,CA,467,4.41
2025,10,CA,467,4.41
2025,11,CA,467,4.41
2024,12,DE,467,4.41
2025,1,DE,467,4.41
2025,2,DE,467,4.41
2025,3,DE,467,4.41
2025,4,DE,467,4.41
2025,9,DE,467,4.41
2025,10,DE,467,4.41
2024,12,FR,467,4.41
2025,1,FR,467,4.41
2025,2,FR,467,4.41
2025,3,FR,467,4.41
2025,4,FR,467,4.41
2025,5,FR,467,4.41
2025,9,FR,467,4.41
2025,10,FR,467,4.41
2025,11,FR,467,4.41
2024,12,GB,467,4.41
2025,1,GB,467,4.41
2025,2,GB,467,4.41
2025,3,GB,467,4.41
2025,5,GB,467,4.41
2025,9,GB,467,4.41
2025,11,GB,467,4.41
2024,12,US,467,4.41
2025,1,US,467,4.41
2025,2,US,467,4.41
2025,3,US,467,4.41
2025,4,US,467,4.41
2025,5,US,467,4.41
2025,9,US,467,4.41
2025,10,US,467,4.41
2025,11,US,467,4.41
2023,12,CA,468,6.84
2024,1,CA,468,6.84
2024,2,CA,468,6.84
2024,3,CA,468,6.84
2024,4,CA,468,6.84
2024,5,CA,468,6.84
2024,6,CA,468,6.84
2024,7,CA,468,6.84
2024,8,CA,468,6.84
2024,9,CA,468,6.84
2024,10,CA,468,6.84
2024,11,CA,468,6.84
2023,12,FR,468,6.84
2024,1,FR,468,6.84
2024,2,FR,468,6.84
2024,3,FR,468,6.84
2024,4,FR,468,6.84
2024,5,FR,468,6.84
2024,6,FR,468,6.84
2024,8,FR,468,6.84
2024,9,FR,468,6.84
2024,10,FR,468,6.84
2024,11,FR,468,6.84
2024,1,GB,468,6.84
2024,2,GB,468,6.84
2024,5,GB,468,6.84
2024,7,GB,468,6.84
2024,8,GB,468,6.84
2024,10,GB,468,6.84
2024,11,GB,468,6.84
2023,12,US,468,6.84
2024,1,US,468,6.84
2024,2,US,468,6.84
2024,3,US,468,6.84
2024,4,US,468,6.84
2024,5,US,468,6.84
2024,6,US,468,6.84
2024,7,US,468,6.84
2024,8,US,468,6.84
2024,9,US,468,6.84
2024,10,US,468,6.84
2024,11,US,468,6.84
2023,12,CA,469,6.774
2024,1,CA,469,6.774
